210	U+2212	digit	x=151	− 15n− 4
210	U+2212	digit	x=120	− 21v2 + 6v + 19
210	U+2212	digit	x=338	− 3r− 53
210	U+2212	digit	x=337	− 10b + 16
210	U+2212	digit	x=338	− 10x + 22
210	U+2212	digit	x=347	− 70k + 16
210	U+2212	digit	x=343	− 5x− 8
210	U+2212	digit	x=342	− 32
210	U+2212	digit	x=338	− 16x2 + 71x− 56
210	U+2212	digit	x=338	− 4k2
210	U+2212	digit	x=360	− 6k + 4
210	U+2212	digit	x=345	− 57m2 + 42
210	U+2212	digit	x=346	− 38b2 + 29b− 60
210	U+2212	digit	x=343	− 23n− 38
210	U+2212	digit	x=342	− 66k2 + 12k + 37
212	U+2212	digit	x=412	− 3x + 8) = 8x4
212	U+2212	digit	x=158	− 12x3 + 32x and try and work backwards to the 4x2(2x− 3x +8).
213	U+2212	digit	x=162	− 20x
213	U+2212	digit	x=217	− 20x + 16 
213	U+2212	digit	x=224	− 5x +4) Our Solution
213	U+2212	digit	x=160	− 15x3
213	U+2212	digit	x=215	− 15x3 + 20x2 
213	U+2212	digit	x=238	− 3x + 4) 
213	U+2212	digit	x=273	− 4xy4 GCF is xy2
214	U+2212	digit	x=242	− 4xy4
214	U+2212	digit	x=276	− 4y2) Our Solution
214	U+2212	digit	x=134	− 6x4y4 +8x3y5 
214	U+2212	digit	x=144	− 3xy2 +4y3) Our Solution
214	U+2212	digit	x=174	− 27a3b3 + 9a2b3 
214	U+2212	digit	x=208	− 3a +1) Our Solution
215	U+2212	digit	x=123	− 25
215	U+2212	digit	x=137	− 5x3
215	U+2212	digit	x=167	− 15x4
215	U+2212	digit	x=129	− 30x +30
215	U+2212	digit	x=151	− 56a3b− 56a5b
215	U+2212	digit	x=173	− 21n +3
215	U+2212	digit	x=357	− 72x3y2
215	U+2212	digit	x=403	− 25
215	U+2212	digit	x=419	− 10y4z3x
215	U+2212	digit	x=365	− 4x4 +12x3 +4x2
215	U+2212	digit	x=147	− 20x12 +50x13
215	U+2212	digit	x=227	− 50x14
215	U+2212	digit	x=399	− 4y10x− 8y8x
218	U+2212	digit	x=174	− 15x2 +2x− 5 
218	U+2212	digit	x=163	− 15x2 
218	U+2212	digit	x=140	− 21b3 +6ab− 14ab2 
218	U+2212	digit	x=129	− 21b3 
218	U+2212	digit	x=127	− 21b3) 
218	U+2212	digit	x=212	− 21b3 
218	U+2212	digit	x=208	− 21b3 
219	U+2212	digit	x=141	− 1(− b + a) 
219	U+2212	digit	x=154	− 1(a− b) 
220	U+2212	digit	x=122	− 8r2
220	U+2212	digit	x=151	− 25r +5
220	U+2212	digit	x=118	− 2n2
220	U+2212	digit	x=148	− 9n +6
220	U+2212	digit	x=156	− 35b− 49
220	U+2212	digit	x=123	− 28x2
220	U+2212	digit	x=159	− 20x + 16
220	U+2212	digit	x=187	− 28y2x
220	U+2212	digit	x=194	− 7y
220	U+2212	digit	x=188	− 7v
220	U+2212	digit	x=346	− 10x2
220	U+2212	digit	x=382	− 56x + 16
220	U+2212	digit	x=381	− 7v− 5
220	U+2212	digit	x=340	− 48x2 + 5x− 40
220	U+2212	digit	x=382	− 5n− 15
220	U+2212	digit	x=351	− 49r2 +18r− 21
220	U+2212	digit	x=407	− 2b2
220	U+2212	digit	x=391	− 20x− 30y3
222	U+2212	digit	x=212	− 4x +3 
222	U+2212	digit	x=192	− 3x− x +3− 3and− 1, split the middle term
222	U+2212	digit	x=205	− 8x− 20 
222	U+2212	digit	x=173	− 10x + 2x− 20− 10 and 2, split the middle term
222	U+2212	digit	x=197	− 9ab + 14b2 
222	U+2212	digit	x=166	− 7ab− 2ab + 14b2
222	U+2212	digit	x=276	− 7 and− 2, split the middle term
223	U+2212	digit	x=186	− 7x− 18 
223	U+2212	digit	x=251	− 9and 2, write the factors
224	U+2212	word	x=132	− mn− 30n2 
224	U+2212	digit	x=186	− 24x +45 
224	U+2212	digit	x=187	− 8x +15) 
224	U+2212	digit	x=256	− 5and− 3, write the factors
225	U+2212	digit	x=112	− 9n +8
225	U+2212	digit	x=112	− 9x− 10
225	U+2212	digit	x=118	− 8n +15
225	U+2212	digit	x=118	− 15n +56
225	U+2212	digit	x=118	− 8uv + 15v2
225	U+2212	digit	x=118	− 11xy +18y2
225	U+2212	digit	x=333	− 17b + 70
225	U+2212	digit	x=340	− 6a− 27
225	U+2212	digit	x=344	− 15mn +50n2
225	U+2212	digit	x=344	− 3mn− 40n2
225	U+2212	digit	x=340	− 9uv + 14v2
225	U+2212	digit	x=346	− 45n +40
225	U+2212	digit	x=350	− 36mn− 162n2
226	U+2212	digit	x=171	− 2x− 15 
226	U+2212	digit	x=134	− 12x +10x− 15 
227	U+2212	digit	x=169	− 27x +5 
227	U+2212	digit	x=143	− 25x− 2x +5 
227	U+2212	word	x=171	− xy− 5y2 
227	U+2212	digit	x=203	− 30x 
227	U+2212	digit	x=137	− 3(7) and− 7(3) 
228	U+2212	digit	x=118	− 48x + 36
228	U+2212	digit	x=117	− 13a− 28
228	U+2212	digit	x=118	− 5x + 2
228	U+2212	variable	x=122	− b− 3
228	U+2212	digit	x=123	− 17x +20
228	U+2212	digit	x=123	− 39x− 21
228	U+2212	digit	x=129	− 87k− 90
228	U+2212	digit	x=129	− 60x +16
228	U+2212	digit	x=123	− 17k + 4
228	U+2212	digit	x=127	− 9mn− 9n2
228	U+2212	digit	x=129	− 52xy + 8y2
228	U+2212	digit	x=341	− 44n +12
228	U+2212	digit	x=340	− 24v− 16
228	U+2212	digit	x=341	− 4n− 20
228	U+2212	digit	x=339	− 4r− 4
228	U+2212	digit	x=346	− 26k + 24
228	U+2212	digit	x=346	− 2xy− 5y2
228	U+2212	digit	x=351	− 54a− 36
228	U+2212	digit	x=346	− 6xy +30y2
228	U+2212	digit	x=352	− 3uv− 36v2
229	U+2212	variable	x=309	− b2 = (a + b)(a− b)
229	U+2212	digit	x=153	− 16 
229	U+2212	digit	x=149	− 25b2 
230	U+2212	variable	x=175	− b4 
230	U+2212	variable	x=171	− b2) 
230	U+2212	digit	x=173	− 16 
230	U+2212	digit	x=174	− 4) 
230	U+2212	digit	x=112	− 6x + 9 
231	U+2212	word	x=366	− ab + b2)
231	U+2212	variable	x=284	− b3 = (a− b)(a2 + ab + b2)
231	U+2212	digit	x=231	− 27 
231	U+2212	digit	x=205	− 10r +4r2) Our Solution
232	U+2212	variable	x=296	− b2 = (a + b)(a− b)
232	U+2212	word	x=380	− ab +b2)
232	U+2212	variable	x=296	− b3 = (a− b)(a2 +ab +b2)
232	U+2212	digit	x=200	− 2 GCF is 2
232	U+2212	digit	x=196	− 1) 
232	U+2212	digit	x=165	− 8x + 1) 
232	U+2212	digit	x=208	− 12ab + 9b2) 
233	U+2212	digit	x=111	− 16
233	U+2212	digit	x=111	− 25
233	U+2212	digit	x=112	− 4
233	U+2212	digit	x=117	− 4
233	U+2212	digit	x=118	− 27
233	U+2212	digit	x=129	− 36
233	U+2212	digit	x=129	− 50b2
233	U+2212	digit	x=117	− 2a +1
233	U+2212	digit	x=118	− 6x + 9
233	U+2212	digit	x=129	− 10p +1
233	U+2212	digit	x=123	− 20ab + 25b2
233	U+2212	digit	x=123	− 24xy + 18y2
233	U+2212	digit	x=118	− 64
233	U+2212	digit	x=135	− 64
233	U+2212	digit	x=117	− 81
233	U+2212	variable	x=118	− y4
233	U+2212	digit	x=121	− 81b4
233	U+2212	digit	x=334	− 9
233	U+2212	digit	x=334	− 1
233	U+2212	digit	x=340	− 1
233	U+2212	digit	x=340	− 1
233	U+2212	digit	x=346	− 20
233	U+2212	digit	x=341	− 8n +16
233	U+2212	digit	x=340	− 4k + 4
233	U+2212	digit	x=356	− 24mn +8n2
233	U+2212	digit	x=358	− 216
233	U+2212	digit	x=352	− 27
233	U+2212	digit	x=356	− 108n3
233	U+2212	digit	x=340	− 256
233	U+2212	digit	x=341	− 1
233	U+2212	variable	x=351	− b4
233	U+2212	digit	x=350	− 16d4
234	U+2212	variable	x=133	− b2 =(a +b)(a− b)
234	U+2212	word	x=217	− ab + b2)
234	U+2212	variable	x=133	− b3 =(a− b)(a2 + ab + b2)
235	U+2212	digit	x=262	− 105x GCF first, 5x
235	U+2212	digit	x=226	− 400 GCF first, 100
235	U+2212	digit	x=233	− 4) 
235	U+2212	digit	x=155	− 39x2y2 + 3xy2 
235	U+2212	digit	x=184	− 13x +1) 
235	U+2212	digit	x=163	− 9x− 4x +1)− 9and− 4, split middle term
236	U+2212	digit	x=118	− 9uv + 4v2
236	U+2212	digit	x=148	− 6n
236	U+2212	digit	x=123	− 16
236	U+2212	variable	x=118	− n
236	U+2212	digit	x=118	− 4xy +3y2
236	U+2212	digit	x=123	− 25y2
236	U+2212	digit	x=123	− 4n2
236	U+2212	digit	x=129	− 64
236	U+2212	digit	x=123	− 27k2 +60k
236	U+2212	digit	x=129	− 8xy + y2
236	U+2212	digit	x=133	− 48n2
236	U+2212	digit	x=340	− 11x + 15
236	U+2212	digit	x=385	− 5xv + 15xu2
236	U+2212	digit	x=346	− 22x− 15
236	U+2212	digit	x=352	− 150uv + 125v2
236	U+2212	digit	x=340	− 27y3
236	U+2212	digit	x=350	− 6m2n− 24n2m
236	U+2212	variable	x=356	− n3
236	U+2212	digit	x=351	− 9b2
236	U+2212	digit	x=346	− 10x +12
236	U+2212	digit	x=352	− 18y2
236	U+2212	digit	x=346	− 3n2
236	U+2212	digit	x=356	− 11uv3 +15v4
237	U+2212	digit	x=133	− 3x + 4x− 3=0 
238	U+2212	digit	x=107	− 8x +15− 8x +15
238	U+2212	digit	x=146	− 8x +15 = 0 
238	U+2212	digit	x=107	− 7x +3x− 21=− 9 
238	U+2212	digit	x=133	− 4x− 21=− 9 
238	U+2212	digit	x=144	− 4x− 12 =0 
238	U+2212	digit	x=101	− 3x2
238	U+2212	digit	x=131	− 4x +5− 3x2
238	U+2212	digit	x=213	− 4x +5
238	U+2212	digit	x=239	− 9 
239	U+2212	digit	x=145	− 3− 3 + 3+3 Solve each equation
239	U+2212	digit	x=104	− 12x +9− 12x + 9
239	U+2212	digit	x=113	− 12x + 9=0 
239	U+2212	digit	x=163	− 8x− 8x 
239	U+2212	digit	x=170	− 8x = 0 
240	U+2212	digit	x=168	− 14x2 + 24x =0 
240	U+2212	digit	x=180	− 7x +12) =0 
241	U+2212	digit	x=118	− 150 = 0
241	U+2212	digit	x=124	− 9n− 2= 0
241	U+2212	digit	x=118	− 4x− 8 =− 8
241	U+2212	digit	x=118	− 5x− 1 =− 5
241	U+2212	digit	x=118	− 6x = 16
241	U+2212	digit	x=123	− 46 + 7x =7x + 8x2 +3
241	U+2212	variable	x=338	− m− 30 =0
241	U+2212	digit	x=351	− 285r− 280 =0
241	U+2212	digit	x=344	− 3b− 2= 0
241	U+2212	digit	x=340	− 8v− 3=− 3
241	U+2212	digit	x=340	− 6a +6=− 2
241	U+2212	digit	x=346	− 13n +8= 5
241	U+2212	digit	x=350	− 224= 28m
241	U+2212	digit	x=346	− 28n =0
243	U+2212	variable	x=186	− x− 12
243	U+2212	digit	x=184	− 9x +20 and 3
243	U+2212	digit	x=277	− 1
243	U+2212	digit	x=265	− 5− 5
244	U+2212	digit	x=166	− 4
244	U+2212	digit	x=231	− 4
245	U+2212	digit	x=194	− 16 
245	U+2212	digit	x=195	− 2) 
245	U+2212	digit	x=195	− 2) Our Solution
245	U+2212	digit	x=122	− 25
246	U+2212	digit	x=110	− 4x + 3 when x =− 4
246	U+2212	digit	x=116	− 7n + 10
246	U+2212	digit	x=115	− 4v− 60
246	U+2212	digit	x=124	− 42x
246	U+2212	variable	x=333	− n− 6
246	U+2212	digit	x=341	− 36p
246	U+2212	digit	x=343	− 21n
246	U+2212	digit	x=349	− 5v
246	U+2212	digit	x=124	− 42x
246	U+2212	digit	x=338	− 12k + 32
246	U+2212	digit	x=350	− 64
246	U+2212	digit	x=343	− 29x + 40
246	U+2212	digit	x=343	− 30x− 80
247	U+2212	digit	x=120	− 10x + 8
247	U+2212	digit	x=122	− 7x + 4
247	U+2212	digit	x=120	− 32n + 16
247	U+2212	digit	x=116	− 2n + 1
247	U+2212	digit	x=120	− 26a− 45
247	U+2212	digit	x=120	− 34a + 20
247	U+2212	digit	x=345	− 2k2
247	U+2212	digit	x=367	− 2k
247	U+2212	digit	x=342	− 18k2 + 9k
249	U+2212	digit	x=149	− 9
249	U+2212	digit	x=201	− 8x + 16
250	U+2212	variable	x=155	− x− 12
250	U+2212	digit	x=155	− 2x− 8 ÷
250	U+2212	variable	x=161	− x− 12
250	U+2212	digit	x=161	− 2x− 8·
251	U+2212	digit	x=116	− 6x− 7
251	U+2212	digit	x=124	− 40k ÷ 1
251	U+2212	digit	x=123	− 24b (5b− 3)
251	U+2212	digit	x=153	− 13n + 42
251	U+2212	digit	x=116	− 12x + 32
251	U+2212	digit	x=118	− 6x− 16·
251	U+2212	digit	x=211	− 36m2
251	U+2212	digit	x=213	− 40m
251	U+2212	digit	x=187	− 44p− 32
251	U+2212	digit	x=119	− 53r− 24
251	U+2212	digit	x=366	− 11v + 10
251	U+2212	variable	x=337	− b− 12 ÷ 
251	U+2212	variable	x=391	− b− 12
251	U+2212	digit	x=338	− 12p + 32 ÷ 1
251	U+2212	digit	x=338	− 7x + 10
251	U+2212	variable	x=393	− x− 20
251	U+2212	digit	x=343	− 12n− 54
251	U+2212	variable	x=338	− k− 12·
251	U+2212	digit	x=393	− 28k
251	U+2212	digit	x=393	− 56k
251	U+2212	digit	x=339	− 2n− 35 ÷ 9n + 54
251	U+2212	digit	x=343	− 66x + 80
251	U+2212	digit	x=347	− 12n− 32
251	U+2212	digit	x=347	− 91n + 40·
252	U+2212	digit	x=116	− 1
252	U+2212	digit	x=156	− 4
252	U+2212	variable	x=148	− x− 2 ÷ x2 + x− 2
252	U+2212	digit	x=404	− 3ab + 3b2 ÷ a2
252	U+2212	digit	x=471	− 4b2
252	U+2212	digit	x=232	− 4
252	U+2212	digit	x=223	− 6x + 9
252	U+2212	variable	x=397	− x− 3
253	U+2212	variable	x=288	− x− 12 
254	U+2212	digit	x=181	− 10x +25 and x2
254	U+2212	digit	x=271	− 14x +45
255	U+2212	digit	x=178	− 5x− 6 and x− 2
255	U+2212	digit	x=252	− 8x +12
256	U+2212	digit	x=144	− 16
256	U+2212	digit	x=118	− 3x, x− 3, x
256	U+2212	digit	x=118	− 25, x +5
256	U+2212	digit	x=116	− 16,
256	U+2212	digit	x=116	− 36,
256	U+2212	variable	x=116	− x− 6 ,
256	U+2212	digit	x=367	− 6x + 9
256	U+2212	digit	x=372	− 2x− 15
256	U+2212	digit	x=340	− 9, x2
256	U+2212	digit	x=375	− 6x +9
256	U+2212	digit	x=340	− 7x+ 10,x2
256	U+2212	digit	x=402	− 2x− 15,x2 + x− 6
256	U+2212	digit	x=150	− 8x + 16
256	U+2212	digit	x=338	− 6x ,
256	U+2212	digit	x=338	− 3x− 10,
256	U+2212	variable	x=338	− x− 12,
256	U+2212	digit	x=338	− 6x + 8 ,
257	U+2212	digit	x=101	− 2x− 8 +
257	U+2212	digit	x=172	− 2x− 8 
257	U+2212	digit	x=172	− 2x− 8 
258	U+2212	digit	x=149	− 9x− 6
258	U+2212	digit	x=134	− 3(3x +2)
258	U+2212	other	x=140	− (3x +2)
260	U+2212	digit	x=198	− 7x +12 
260	U+2212	digit	x=198	− 7x +12 
260	U+2212	digit	x=198	− 7x +12 
260	U+2212	digit	x=110	− 2x− 3
260	U+2212	digit	x=196	− 3x− 4
261	U+2212	digit	x=166	− 5x + 9
261	U+2212	digit	x=166	− 6x + 5
261	U+2212	digit	x=110	− 6x + 5
261	U+2212	digit	x=116	− 4−
261	U+2212	variable	x=116	− x− 6−
261	U+2212	digit	x=168	− 9
261	U+2212	digit	x=116	− 1−
261	U+2212	digit	x=116	− 2x− 35 + 
261	U+2212	digit	x=116	− 9−
261	U+2212	digit	x=116	− 2x− 3−
261	U+2212	digit	x=338	− 25 + x
261	U+2212	digit	x=338	− 1−
261	U+2212	digit	x=338	− 9 + 5
261	U+2212	digit	x=338	− 2x− 3−
261	U+2212	digit	x=395	− 5x + 6
261	U+2212	digit	x=338	− 1−
261	U+2212	variable	x=338	− s2 + 1
261	U+2212	digit	x=338	− 4x + 3 + 
261	U+2212	digit	x=195	− 1
263	U+2212	digit	x=212	− 1
263	U+2212	variable	x=211	− x
263	U+2212	digit	x=227	− 2
264	U+2212	digit	x=192	− 2(x + 4)
264	U+2212	digit	x=201	− 2x− 5
264	U+2212	word	x=219	− ab2 Our Solution
264	U+2212	digit	x=459	− 1 which
265	U+2212	digit	x=168	− 6x +9− x2
265	U+2212	digit	x=236	− 6x− 9
265	U+2212	digit	x=168	− 6x + 9+x2 +6x− 9 
265	U+2212	digit	x=244	− 12x
265	U+2212	digit	x=242	− 12x
265	U+2212	digit	x=253	− 6x
265	U+2212	digit	x=262	− 9 Our Solution
266	U+2212	variable	x=338	− a
266	U+2212	variable	x=111	− a
266	U+2212	digit	x=336	− 1
266	U+2212	digit	x=108	− 6
266	U+2212	digit	x=334	− 5
266	U+2212	digit	x=335	− 6
266	U+2212	variable	x=119	− b2
266	U+2212	digit	x=345	− 4
266	U+2212	digit	x=364	− 1
267	U+2212	variable	x=128	− y−2
267	U+2212	variable	x=357	− y−2
267	U+2212	variable	x=135	− y−2
267	U+2212	digit	x=128	− 6x−1 +9
267	U+2212	digit	x=143	− 9
267	U+2212	variable	x=351	− x−1y−1 + y−2
269	U+2212	digit	x=215	− 15− 15 
269	U+2212	digit	x=182	− 12x− 12x 
269	U+2212	digit	x=206	− 6− 6
270	U+2212	digit	x=167	− 10x− 10x 
270	U+2212	digit	x=204	− 15 =4x +8 
270	U+2212	digit	x=209	− 8− 8
270	U+2212	digit	x=223	− 23 = 4x 
270	U+2212	digit	x=229	− 24− 24 
270	U+2212	digit	x=175	− 6− 6 + 5=5 Add or subtract
271	U+2212	digit	x=118	− 7x− 7x 
271	U+2212	digit	x=138	− 63=− x 
271	U+2212	digit	x=143	− 1− 1
275	U+2212	variable	x=188	− x2
275	U+2212	variable	x=261	− x2 
275	U+2212	digit	x=178	− 1− 1− 5− 5
276	U+2212	digit	x=260	− 5− 5 
276	U+2212	digit	x=192	− 3− 3 +1 +1
276	U+2212	digit	x=264	− 3x +2 Factor denominator
276	U+2212	digit	x=220	− 2x− x +1 =11 
276	U+2212	digit	x=240	− 3x +1 =11 
276	U+2212	digit	x=260	− 11− 11 
276	U+2212	digit	x=240	− 3x− 10 =0 Factor
277	U+2212	digit	x=108	− 4) +8(− x2 + x +6)= 5(x2
277	U+2212	variable	x=257	− x− 6) Distribute
277	U+2212	digit	x=114	− 32− 8x2 +8x +48 =5x2
277	U+2212	digit	x=250	− 5x− 30 
277	U+2212	digit	x=250	− 5x− 30 
277	U+2212	digit	x=168	− 8x− 16− 8x− 16 
277	U+2212	digit	x=244	− 13x− 46 Factor
278	U+2212	digit	x=417	− 1
278	U+2212	digit	x=184	− 4
278	U+2212	digit	x=215	− 1
278	U+2212	digit	x=184	− 1
278	U+2212	digit	x=184	− 12x + 27
278	U+2212	digit	x=184	− 3x− 18
278	U+2212	digit	x=337	− 2x
278	U+2212	variable	x=401	− x
278	U+2212	digit	x=415	− 3x− 2
278	U+2212	digit	x=406	− 2x− 8
278	U+2212	variable	x=407	− x− 2
290	U+2212	digit	x=161	− 5 18x4y6z10 18 is divisible by 9, a perfect square
290	U+2212	digit	x=154	− 5 9· 2x4y6z10 Split into factors
290	U+2212	digit	x=91	− 5 9√ · 2
290	U+2212	digit	x=161	− 5· 3x2y3z5 2
290	U+2212	digit	x=168	− 15x2y3z5 2
296	U+2212	digit	x=160	− 6 23√ +5 93√ Our Solution
298	U+2212	digit	x=160	− 5 14
298	U+2212	digit	x=183	− 20 84√ Simplify the radical, divisible by 4
298	U+2212	digit	x=170	− 20 4· 21
298	U+2212	digit	x=170	− 20· 2 21
298	U+2212	digit	x=183	− 40 21√ Our Solution
299	U+2212	digit	x=186	− 16 2
305	U+2212	digit	x=155	− 22 
305	U+2212	digit	x=143	− 3
305	U+2212	digit	x=114	− 11 , both answers are correct.
307	U+2212	digit	x=198	− 3x
307	U+2212	digit	x=201	− 3x
308	U+2212	digit	x=106	− 3 + 5√
319	U+2212	variable	x=209	− i Our Solution
319	U+2212	digit	x=210	− 7 +4i Our Solution
320	U+2212	digit	x=218	− 21 Our Solution
320	U+2212	digit	x=255	− 35i Simplify i2
320	U+2212	digit	x=230	− 15− 35i Our Solution
320	U+2212	digit	x=232	− 54i3 Simplify i2
320	U+2212	digit	x=211	− 36 +54i Our Solution
320	U+2212	digit	x=236	− 9− 40i Our Solution
321	U+2212	digit	x=94	− 1
321	U+2212	digit	x=178	− 5i 
321	U+2212	digit	x=154	− 5i
321	U+2212	digit	x=172	− 5i2 Simplify i2
321	U+2212	digit	x=152	− 5(− 1) Multiply
321	U+2212	digit	x=86	− 3 + 7i
321	U+2212	digit	x=154	− 40− 40i
321	U+2212	digit	x=171	− 1− i
322	U+2212	digit	x=194	− 16
322	U+2212	digit	x=181	− 1· 16
322	U+2212	digit	x=191	− 24
322	U+2212	digit	x=170	− 1· 4· 6
322	U+2212	digit	x=156	− 6
322	U+2212	digit	x=168	− 18
322	U+2212	digit	x=161	− 9· 2
322	U+2212	digit	x=168	− 3 2√ Our Solution
322	U+2212	digit	x=149	− 15− − 200
322	U+2212	digit	x=197	− 200
322	U+2212	digit	x=171	− 1· 100· 2
322	U+2212	digit	x=157	− 15− 10i 2
322	U+2212	digit	x=168	− 3− 2i 2
323	U+2212	variable	x=111	− i
323	U+2212	digit	x=106	− 10 + i
323	U+2212	digit	x=106	− 6− i
323	U+2212	digit	x=335	− 3i
323	U+2212	digit	x=329	− 8− 6i
324	U+2212	digit	x=343	− 4
326	U+2212	digit	x=183	− 2− 2 
327	U+2212	digit	x=193	− 6− 6 
327	U+2212	variable	x=137	− x− x 
327	U+2212	digit	x=437	− 2ab + b2
327	U+2212	digit	x=174	− 10x + 25 
327	U+2212	digit	x=104	− 4x− 1− 4x− 1 
327	U+2212	digit	x=174	− 14x + 24 Factor
328	U+2212	digit	x=171	− 3x− 3x 
328	U+2212	digit	x=179	− 8=− 2x 
328	U+2212	digit	x=181	− 2− 2
329	U+2212	variable	x=119	− x− 1− x− 1 
329	U+2212	digit	x=175	− 4x− 4x 
329	U+2212	digit	x=182	− 4x = 0 Factor
330	U+2212	variable	x=138	− x− 5− x− 5 
330	U+2212	digit	x=171	− 4x− 16− 4x− 16 
330	U+2212	digit	x=131	− 9+9
330	U+2212	digit	x=223	− 1=− 1 True!It works
333	U+2212	digit	x=130	− 4− 4− 4− 4 
334	U+2212	digit	x=223	− 6= 119 
334	U+2212	digit	x=234	− 4− 4 
334	U+2212	digit	x=215	− 6− 6 
334	U+2212	digit	x=129	− 1− 1− 1− 1 
335	U+2212	digit	x=106	− 1− 1− 1− 1 
336	U+2212	digit	x=146	− 6= 21
336	U+2212	digit	x=340	− 2= 106
337	U+2212	digit	x=168	− 3− 3− 2− 2
337	U+2212	digit	x=219	− 2x− 7 = 0. The equation cannot be factored, however
337	U+2212	digit	x=211	− 5− 5
338	U+2212	digit	x=197	− 7x + c c =
338	U+2212	digit	x=183	− 11x +
339	U+2212	digit	x=344	− 3− 3
340	U+2212	digit	x=179	− 48− 48 Subtract 24
340	U+2212	digit	x=178	− 5− 5
340	U+2212	digit	x=115	− 3x +
340	U+2212	digit	x=168	− 3x− 2=0 
340	U+2212	digit	x=170	− 3x =2 No a, find number to complete the square 1
341	U+2212	digit	x=180	− 2x− 2x 
341	U+2212	digit	x=197	− 2x =− 7 
341	U+2212	digit	x=227	− 20
342	U+2212	digit	x=112	− 30x +
342	U+2212	digit	x=115	− 36m +
342	U+2212	digit	x=112	− 15x +
342	U+2212	variable	x=112	− y +
342	U+2212	digit	x=112	− 16x + 55 =0
342	U+2212	digit	x=117	− 8v +45 = 0
342	U+2212	digit	x=123	− 10k + 48 =0
342	U+2212	digit	x=118	− 16n +67 = 4
342	U+2212	digit	x=117	− 8p=− 55
342	U+2212	variable	x=124	− n +7= 7n +6n2
342	U+2212	digit	x=123	− 6x + 40 =0
342	U+2212	digit	x=117	− 7k + 50 = 3
342	U+2212	digit	x=124	− 8n +60=− 3n +6+ 4n2
342	U+2212	digit	x=334	− 24a +
342	U+2212	digit	x=334	− 34x +
342	U+2212	digit	x=334	− 17p +
342	U+2212	digit	x=341	− 8n− 12 = 0
342	U+2212	digit	x=346	− 6x + 47 =0
342	U+2212	digit	x=340	− 16p− 52 = 0
342	U+2212	digit	x=344	− 8m− 3 =6
342	U+2212	digit	x=346	− 12n− 14 =4
342	U+2212	digit	x=340	− 56=− 10a
342	U+2212	digit	x=340	− 5a +25 = 3
342	U+2212	variable	x=346	− p +56=− 8
342	U+2212	variable	x=341	− n =− 41
342	U+2212	digit	x=346	− 11x =− 18
342	U+2212	digit	x=344	− 15b +56 =3b2
342	U+2212	digit	x=351	− 15v = 27 + 4v2
342	U+2212	digit	x=437	− 6v
343	U+2212	variable	x=245	− c− c 
343	U+2212	digit	x=250	− 4ac
343	U+2212	digit	x=250	− 4ac
343	U+2212	digit	x=250	− 4ac
343	U+2212	digit	x=249	− 4ac
343	U+2212	digit	x=249	− 4ac
343	U+2212	digit	x=249	− 4ac
344	U+2212	digit	x=203	− 4ac
344	U+2212	digit	x=434	− 4ac
344	U+2212	variable	x=125	− b
344	U+2212	digit	x=192	− 4(1)(2)
344	U+2212	digit	x=138	− 30x− 11− 30x− 11 
344	U+2212	digit	x=183	− 30x− 11 =0 
344	U+2212	digit	x=142	− 4(25)(− 11)
345	U+2212	digit	x=107	− 2x2
345	U+2212	digit	x=137	− 6x + 5− 2x2
345	U+2212	digit	x=215	− 6x + 5 
345	U+2212	digit	x=138	− 2x + 13 =0 
345	U+2212	digit	x=168	− 4(1)(13)
345	U+2212	digit	x=188	− 12x +9= 0 
345	U+2212	digit	x=166	− 4(4)(9)
346	U+2212	digit	x=151	− 4(3)(7)
346	U+2212	digit	x=348	− 5x + 6=0
346	U+2212	digit	x=348	− 3x + 4=0
346	U+2212	digit	x=378	− 4(1)(4)
347	U+2212	digit	x=118	− 8x− 2 =0
347	U+2212	digit	x=121	− 3= 0
347	U+2212	digit	x=116	− 2r− 1=0
347	U+2212	digit	x=118	− 36 = 0
347	U+2212	digit	x=117	− 4v− 5=− 8
347	U+2212	digit	x=123	− 64 = 0
347	U+2212	digit	x=341	− 1= 0
347	U+2212	digit	x=340	− 2x− 15 = 0
347	U+2212	digit	x=346	− 3n +3=− 4
347	U+2212	digit	x=346	− 14=− 2
347	U+2212	digit	x=344	− 3= 8b
347	U+2212	digit	x=137	− 3n− 52 = 2− 7n2
347	U+2212	digit	x=350	− 6m + 6=− m
347	U+2212	digit	x=122	− 12=− 3r
347	U+2212	digit	x=346	− 3= x2
347	U+2212	digit	x=124	− 9= 4
348	U+2212	digit	x=170	− 4− 4 +2 + 2 Subtract 4from first, add 2to second
348	U+2212	digit	x=203	− 2x− 8= 0 
348	U+2212	digit	x=133	− 2− 2− 3− 3 
348	U+2212	digit	x=136	− 9x− 8x + 6=0 
349	U+2212	digit	x=157	− 17x + 6=0 
349	U+2212	digit	x=242	− 3− 3 
349	U+2212	digit	x=242	− 3=0 Our Solution
349	U+2212	digit	x=225	− 2− 2 
349	U+2212	digit	x=217	− 4x + 4= 25· 2
349	U+2212	digit	x=230	− 4x +4 =50 
349	U+2212	digit	x=250	− 50− 50 Subtract 50
349	U+2212	digit	x=230	− 4x− 46 = 0 
350	U+2212	digit	x=231	− 2− 2 
350	U+2212	digit	x=229	− 16x + 4=3 
350	U+2212	digit	x=260	− 3− 3 Subtract 3
350	U+2212	digit	x=229	− 16x + 1=0 
